資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260213,3505  ,6,1,22050,0.40
20260213,3505  ,7,0,0,0.00
20260213,3505  ,8,0,0,0.00
20260213,3505  ,9,1,68000,1.25
20260213,3505  ,10,0,0,0.00
20260213,3505  ,11,0,0,0.00
20260213,3505  ,12,0,0,0.00
20260213,3505  ,13,0,0,0.00
20260213,3505  ,14,0,0,0.00
20260213,3505  ,15,1,4771663,87.89
20260213,3505  ,16,0,0,0.00
20260213,3505  ,17,160,5429113,100.00
20260213,3506  ,1,58,28140,0.32
20260213,3506  ,2,303,756987,8.82
20260213,3506  ,3,108,790085,9.21
20260213,3506  ,4,41,526881,6.14
20260213,3506  ,5,18,308552,3.59
20260213,3506  ,6,27,681532,7.94
20260213,3506  ,7,13,450838,5.25
20260213,3506  ,8,12,530249,6.18
20260213,3506  ,9,14,1020144,11.89
20260213,3506  ,10,9,1201627,14.01
20260213,3506  ,11,2,579316,6.75
20260213,3506  ,12,2,988735,11.53
20260213,3506  ,13,1,712155,8.30
20260213,3506  ,14,0,0,0.00
20260213,3506  ,15,0,0,0.00
20260213,3506  ,16,0,0,0.00
20260213,3506  ,17,608,8575241,100.00
20260213,3507  ,1,25,2156,0.00
20260213,3507  ,2,133,311829,0.98
20260213,3507  ,3,21,178000,0.55
20260213,3507  ,4,20,251001,0.78
20260213,3507  ,5,14,269000,0.84
20260213,3507  ,6,22,621000,1.95
20260213,3507  ,7,7,265000,0.83
20260213,3507  ,8,13,623000,1.95
20260213,3507  ,9,6,473000,1.48
20260213,3507  ,10,6,825000,2.59
20260213,3507  ,11,1,302000,0.94
20260213,3507  ,12,1,511014,1.60
20260213,3507  ,13,2,1483000,4.66
20260213,3507  ,14,2,1750000,5.50
20260213,3507  ,15,7,23935000,75.26
20260213,3507  ,16,0,0,0.00
20260213,3507  ,17,280,31800000,100.00
20260213,3508  ,1,48646,291149,0.27
20260213,3508  ,2,11430,22437753,21.51
20260213,3508  ,3,1231,9994645,9.58
20260213,3508  ,4,300,3933916,3.77
20260213,3508  ,5,220,4145110,3.97
20260213,3508  ,6,178,4579360,4.39
20260213,3508  ,7,85,3058480,2.93
20260213,3508  ,8,55,2561704,2.45
20260213,3508  ,9,80,5718979,5.48
20260213,3508  ,10,34,4973148,4.76
20260213,3508  ,11,20,5618954,5.38
20260213,3508  ,12,4,1890464,1.81
20260213,3508  ,13,3,2128892,2.04
20260213,3508  ,14,3,2583623,2.47
20260213,3508  ,15,11,30395560,29.13
20260213,3508  ,16,0,0,0.00
20260213,3508  ,17,62300,104311737,100.00
20260213,3511  ,1,2181,229428,0.28
20260213,3511  ,2,5450,10923963,13.65
20260213,3511  ,3,733,5789359,7.23
20260213,3511  ,4,229,2935752,3.67
20260213,3511  ,5,118,2190633,2.73
20260213,3511  ,6,114,2966020,3.70
20260213,3511  ,7,49,1757147,2.19
20260213,3511  ,8,22,1014617,1.26
20260213,3511  ,9,55,3956436,4.94
20260213,3511  ,10,15,2169000,2.71
20260213,3511  ,11,7,2246509,2.80
20260213,3511  ,12,3,1417000,1.77
20260213,3511  ,13,1,677000,0.84
20260213,3511  ,14,1,807000,1.00
20260213,3511  ,15,3,40893081,51.13
20260213,3511  ,16,0,0,0.00
20260213,3511  ,17,8981,79972945,100.00
20260213,3512  ,1,793,125598,0.11
20260213,3512  ,2,3167,6330734,5.59
20260213,3512  ,3,476,3528662,3.12
20260213,3512  ,4,173,2088950,1.84
20260213,3512  ,5,80,1427618,1.26
20260213,3512  ,6,100,2499727,2.21
20260213,3512  ,7,47,1682877,1.48
20260213,3512  ,8,28,1265247,1.11
20260213,3512  ,9,55,3921477,3.46
20260213,3512  ,10,30,3852486,3.40
20260213,3512  ,11,16,4452455,3.93
20260213,3512  ,12,9,4685184,4.14
20260213,3512  ,13,1,605930,0.53
20260213,3512  ,14,5,4368688,3.86
20260213,3512  ,15,16,72236739,63.88
20260213,3512  ,16,0,0,0.00
20260213,3512  ,17,4996,113072372,100.00
20260213,3513  ,1,7,1211,0.01
20260213,3513  ,2,7,11114,0.11
20260213,3513  ,3,1,7812,0.08
20260213,3513  ,4,0,0,0.00
20260213,3513  ,5,0,0,0.00
20260213,3513  ,6,0,0,0.00
20260213,3513  ,7,0,0,0.00
20260213,3513  ,8,0,0,0.00
20260213,3513  ,9,0,0,0.00
20260213,3513  ,10,0,0,0.00
20260213,3513  ,11,1,260400,2.73
20260213,3513  ,12,1,475230,5.00
20260213,3513  ,13,2,1290282,13.57
20260213,3513  ,14,3,2527184,26.58
20260213,3513  ,15,3,4931367,51.88
20260213,3513  ,16,0,0,0.00
20260213,3513  ,17,25,9504600,100.00
20260213,3515  ,1,4891,745336,0.60
20260213,3515  ,2,6225,10892668,8.81
20260213,3515  ,3,491,3701142,2.99
20260213,3515  ,4,127,1603549,1.29
20260213,3515  ,5,62,1105260,0.89
20260213,3515  ,6,63,1591784,1.28
20260213,3515  ,7,25,857696,0.69
20260213,3515  ,8,22,1024194,0.82
20260213,3515  ,9,46,3173222,2.56
20260213,3515  ,10,35,4650758,3.76
20260213,3515  ,11,28,8116623,6.56
20260213,3515  ,12,7,3413731,2.76
20260213,3515  ,13,1,644566,0.52
20260213,3515  ,14,3,2811751,2.27
20260213,3515  ,15,8,79214289,64.11
20260213,3515  ,16,0,0,0.00
20260213,3515  ,17,12034,123546569,100.00
20260213,3516  ,1,1915,413256,0.69
20260213,3516  ,2,1173,2258589,3.79
20260213,3516  ,3,166,1166940,1.95
20260213,3516  ,4,68,808668,1.35
20260213,3516  ,5,55,957802,1.60
20260213,3516  ,6,38,931348,1.56
20260213,3516  ,7,14,472316,0.79
20260213,3516  ,8,10,449047,0.75
20260213,3516  ,9,28,1876581,3.15
20260213,3516  ,10,19,2384281,4.00
20260213,3516  ,11,10,2630269,4.41
20260213,3516  ,12,5,2401707,4.03
20260213,3516  ,13,1,615000,1.03
20260213,3516  ,14,2,1792197,3.00
20260213,3516  ,15,10,40402873,67.83
20260213,3516  ,16,0,0,0.00
20260213,3516  ,17,3514,59560874,100.00
20260213,3517  ,1,269,131314,2.60
20260213,3517  ,2,261,656183,13.01
20260213,3517  ,3,58,429835,8.52
20260213,3517  ,4,27,332590,6.59
20260213,3517  ,5,10,171656,3.40
20260213,3517  ,6,18,447669,8.88
20260213,3517  ,7,6,206692,4.10
20260213,3517  ,8,4,179770,3.56
20260213,3517  ,9,9,668086,13.25
20260213,3517  ,10,3,402871,7.99
20260213,3517  ,11,3,714271,14.17
20260213,3517  ,12,0,0,0.00
20260213,3517  ,13,1,698978,13.86
20260213,3517  ,14,0,0,0.00
20260213,3517  ,15,0,0,0.00
20260213,3517  ,16,0,0,0.00
20260213,3517  ,17,669,5039915,100.00
20260213,3518  ,1,21284,320306,0.31
20260213,3518  ,2,5062,10295748,10.02
20260213,3518  ,3,803,6254757,6.09
20260213,3518  ,4,270,3444165,3.35
20260213,3518  ,5,154,2800292,2.72
20260213,3518  ,6,173,4347607,4.23
20260213,3518  ,7,64,2248971,2.19
20260213,3518  ,8,53,2428720,2.36
20260213,3518  ,9,98,6665717,6.49
20260213,3518  ,10,79,11046965,10.76
20260213,3518  ,11,35,9618987,9.36
20260213,3518  ,12,11,5205898,5.07
20260213,3518  ,13,7,4919704,4.79
20260213,3518  ,14,5,4706784,4.58
20260213,3518  ,15,11,28357609,27.62
20260213,3518  ,16,0,0,0.00
20260213,3518  ,17,28109,102662230,100.00
20260213,3519  ,1,36252,2005993,0.46
20260213,3519  ,2,21177,46492472,10.71
20260213,3519  ,3,3951,31393354,7.23
20260213,3519  ,4,1139,14436440,3.32
20260213,3519  ,5,834,15654279,3.60
20260213,3519  ,6,744,19171013,4.41
20260213,3519  ,7,296,10842088,2.49
20260213,3519  ,8,225,10550552,2.43
20260213,3519  ,9,365,26494052,6.10
20260213,3519  ,10,155,21589935,4.97
20260213,3519  ,11,56,15723819,3.62
20260213,3519  ,12,17,8358010,1.92
20260213,3519  ,13,5,3498314,0.80
20260213,3519  ,14,8,7207448,1.66
20260213,3519  ,15,18,200567570,46.21
20260213,3519  ,16,0,0,0.00
20260213,3519  ,17,65242,433985339,100.00
20260213,3520  ,1,35639,434255,0.63
20260213,3520  ,2,3377,7083489,10.28
20260213,3520  ,3,615,4781869,6.94
20260213,3520  ,4,225,2908017,4.22
20260213,3520  ,5,135,2460072,3.57
20260213,3520  ,6,122,3182404,4.62
20260213,3520  ,7,63,2259558,3.28
20260213,3520  ,8,45,2050131,2.97
20260213,3520  ,9,92,6708765,9.74
20260213,3520  ,10,36,4712834,6.84
20260213,3520  ,11,15,3905834,5.67
20260213,3520  ,12,5,2374000,3.44
20260213,3520  ,13,6,4229291,6.14
20260213,3520  ,14,3,2665968,3.87
20260213,3520  ,15,4,19090291,27.72
20260213,3520  ,16,0,0,0.00
20260213,3520  ,17,40382,68846778,100.00
20260213,3521  ,1,35630,128534,0.08
20260213,3521  ,2,2002,4307863,2.95
20260213,3521  ,3,364,3050063,2.09
20260213,3521  ,4,121,1568005,1.07
20260213,3521  ,5,111,2092351,1.43
20260213,3521  ,6,93,2447000,1.67
20260213,3521  ,7,54,1950009,1.33
20260213,3521  ,8,48,2232483,1.53
20260213,3521  ,9,62,4665820,3.20
20260213,3521  ,10,52,7416191,5.08
20260213,3521  ,11,19,5182000,3.55
20260213,3521  ,12,4,2201000,1.50
20260213,3521  ,13,5,3518000,2.41
20260213,3521  ,14,0,0,0.00
20260213,3521  ,15,7,105006233,72.03
20260213,3521  ,16,0,0,0.00
20260213,3521  ,17,38572,145765552,100.00
20260213,3522  ,1,21486,466422,0.44
20260213,3522  ,2,4066,7437401,7.14
20260213,3522  ,3,566,4346268,4.17
20260213,3522  ,4,203,2598480,2.49
20260213,3522  ,5,123,2238856,2.15
20260213,3522  ,6,136,3516140,3.37
20260213,3522  ,7,50,1759389,1.69
20260213,3522  ,8,37,1684606,1.61
20260213,3522  ,9,79,5687221,5.46
20260213,3522  ,10,52,6944970,6.67
20260213,3522  ,11,28,7252778,6.96
20260213,3522  ,12,4,2046117,1.96
20260213,3522  ,13,4,2789732,2.67
20260213,3522  ,14,0,0,0.00
20260213,3522  ,15,17,55327829,53.15
20260213,3522  ,16,0,0,0.00
20260213,3522  ,17,26851,104096209,100.00
20260213,3523  ,1,6731,432931,0.67
20260213,3523  ,2,656,1338911,2.08
20260213,3523  ,3,100,752027,1.17
20260213,3523  ,4,36,450734,0.70
20260213,3523  ,5,20,362450,0.56
20260213,3523  ,6,29,722805,1.12
20260213,3523  ,7,3,113087,0.17
20260213,3523  ,8,11,497800,0.77
20260213,3523  ,9,22,1593282,2.47
20260213,3523  ,10,16,2234580,3.47
20260213,3523  ,11,8,2151069,3.34
20260213,3523  ,12,4,1991184,3.09
20260213,3523  ,13,2,1262349,1.96
20260213,3523  ,14,0,0,0.00
20260213,3523  ,15,7,50354659,78.36
20260213,3523  ,16,0,0,0.00
20260213,3523  ,17,7645,64257868,100.00
20260213,3524  ,1,68,29824,0.14
20260213,3524  ,2,83,241557,1.17
20260213,3524  ,3,38,282889,1.37
20260213,3524  ,4,15,191945,0.93
20260213,3524  ,5,9,156000,0.75
20260213,3524  ,6,20,499318,2.42
20260213,3524  ,7,7,257415,1.24
20260213,3524  ,8,7,312178,1.51
20260213,3524  ,9,21,1569078,7.60
20260213,3524  ,10,16,2445096,11.85
20260213,3524  ,11,4,1225338,5.94
20260213,3524  ,12,5,2445262,11.85
20260213,3524  ,13,2,1296002,6.28
20260213,3524  ,14,2,1845948,8.94
20260213,3524  ,15,5,7829350,37.95
20260213,3524  ,16,0,0,0.00
20260213,3524  ,17,302,20627200,100.00
20260213,3526  ,1,13478,1057946,1.61
20260213,3526  ,2,4199,7555694,11.50
20260213,3526  ,3,379,2896059,4.40
20260213,3526  ,4,111,1402241,2.13
20260213,3526  ,5,67,1185281,1.80
20260213,3526  ,6,79,1954373,2.97
20260213,3526  ,7,42,1468064,2.23
20260213,3526  ,8,24,1074024,1.63
20260213,3526  ,9,60,4229112,6.43
20260213,3526  ,10,39,5576222,8.49
20260213,3526  ,11,26,7624925,11.60
20260213,3526  ,12,5,2609690,3.97
20260213,3526  ,13,5,3497893,5.32
20260213,3526  ,14,1,938026,1.42
20260213,3526  ,15,8,22607117,34.42
20260213,3526  ,16,0,0,0.00
20260213,3526  ,17,18523,65676667,100.00
20260213,3527  ,1,17501,323211,0.72
20260213,3527  ,2,4094,7653275,17.21
20260213,3527  ,3,470,3567058,8.02
20260213,3527  ,4,156,1977166,4.44
20260213,3527  ,5,93,1666598,3.74
20260213,3527  ,6,80,2040243,4.59
20260213,3527  ,7,45,1610241,3.62
20260213,3527  ,8,18,822090,1.84
20260213,3527  ,9,52,3549161,7.98
20260213,3527  ,10,31,4253848,9.57
20260213,3527  ,11,14,4047492,9.10
20260213,3527  ,12,3,1392422,3.13
20260213,3527  ,13,4,2623316,5.90
20260213,3527  ,14,0,0,0.00
20260213,3527  ,15,5,8919004,20.06
20260213,3527  ,16,0,0,0.00
20260213,3527  ,17,22566,44445125,100.00
20260213,3528  ,1,1957,282612,0.42
20260213,3528  ,2,3341,6424160,9.64
20260213,3528  ,3,400,3094467,4.64
20260213,3528  ,4,130,1605419,2.40
20260213,3528  ,5,60,1098079,1.64
20260213,3528  ,6,69,1799617,2.70
20260213,3528  ,7,36,1299261,1.94
20260213,3528  ,8,19,846764,1.27
20260213,3528  ,9,24,1621055,2.43
20260213,3528  ,10,19,2610805,3.91
20260213,3528  ,11,9,2282291,3.42
20260213,3528  ,12,3,1347557,2.02
20260213,3528  ,13,0,0,0.00
20260213,3528  ,14,1,801250,1.20
20260213,3528  ,15,5,41525879,62.31
20260213,3528  ,16,0,0,0.00
20260213,3528  ,17,6073,66639216,100.00
20260213,3529  ,1,16981,1368329,1.83
20260213,3529  ,2,2454,4331129,5.79
20260213,3529  ,3,291,2144278,2.87
20260213,3529  ,4,126,1601605,2.14
20260213,3529  ,5,64,1122694,1.50
20260213,3529  ,6,78,1941125,2.59
20260213,3529  ,7,53,1844285,2.46
20260213,3529  ,8,28,1275190,1.70
20260213,3529  ,9,81,5903591,7.90
20260213,3529  ,10,50,7140915,9.56
20260213,3529  ,11,38,11295543,15.12
20260213,3529  ,12,8,3864748,5.17
20260213,3529  ,13,5,3399165,4.55
20260213,3529  ,14,2,1679220,2.24
20260213,3529  ,15,12,25774675,34.51
20260213,3529  ,16,0,0,0.00
20260213,3529  ,17,20271,74686492,100.00
20260213,3530  ,1,7587,323221,0.41
20260213,3530  ,2,7268,13134764,16.95
20260213,3530  ,3,581,4467978,5.76
20260213,3530  ,4,160,2068591,2.66
20260213,3530  ,5,91,1687653,2.17
20260213,3530  ,6,70,1765154,2.27
20260213,3530  ,7,35,1251324,1.61
20260213,3530  ,8,15,694624,0.89
20260213,3530  ,9,30,2099831,2.71
20260213,3530  ,10,19,2596612,3.35
20260213,3530  ,11,11,3483622,4.49
20260213,3530  ,12,3,1519650,1.96
20260213,3530  ,13,1,713000,0.92
20260213,3530  ,14,0,0,0.00
20260213,3530  ,15,8,41669876,53.78
20260213,3530  ,16,0,0,0.00
20260213,3530  ,17,15879,77475900,100.00
20260213,3531  ,1,595,28310,0.04
20260213,3531  ,2,952,1952437,3.19
20260213,3531  ,3,151,1232574,2.01
20260213,3531  ,4,42,547093,0.89
20260213,3531  ,5,30,547119,0.89
20260213,3531  ,6,28,707406,1.15
20260213,3531  ,7,17,584000,0.95
20260213,3531  ,8,11,510461,0.83
20260213,3531  ,9,19,1381932,2.25
20260213,3531  ,10,13,1907993,3.11
20260213,3531  ,11,11,2968722,4.85
20260213,3531  ,12,9,4262709,6.96
20260213,3531  ,13,8,5715408,9.34
20260213,3531  ,14,2,1664168,2.72
20260213,3531  ,15,15,37164679,60.75
20260213,3531  ,16,0,0,0.00
20260213,3531  ,17,1903,61175011,100.00
20260213,3532  ,1,5985,1281139,0.33
20260213,3532  ,2,9487,16571059,4.27
20260213,3532  ,3,745,5848213,1.50
20260213,3532  ,4,175,2243890,0.57
20260213,3532  ,5,121,2248972,0.57
20260213,3532  ,6,100,2558407,0.65
20260213,3532  ,7,42,1516420,0.39
20260213,3532  ,8,35,1671960,0.43
20260213,3532  ,9,51,3778312,0.97
20260213,3532  ,10,27,3835642,0.98
20260213,3532  ,11,14,3895385,1.00
20260213,3532  ,12,7,3261813,0.84
20260213,3532  ,13,3,2133283,0.55
20260213,3532  ,14,1,804000,0.20
20260213,3532  ,15,12,336199805,86.68
20260213,3532  ,16,0,0,0.00
20260213,3532  ,17,16805,387848300,100.00
20260213,3533  ,1,11864,1061082,0.94
20260213,3533  ,2,2750,4603527,4.09
20260213,3533  ,3,233,1755476,1.55
20260213,3533  ,4,96,1223472,1.08
20260213,3533  ,5,64,1143016,1.01
20260213,3533  ,6,67,1655501,1.47
20260213,3533  ,7,45,1568270,1.39
20260213,3533  ,8,41,1857160,1.65
20260213,3533  ,9,93,6860366,6.09
20260213,3533  ,10,64,9139199,8.12
20260213,3533  ,11,37,10773860,9.57
20260213,3533  ,12,15,7347848,6.52
20260213,3533  ,13,8,5402578,4.80
20260213,3533  ,14,6,5634321,5.00
20260213,3533  ,15,15,52509015,46.66
20260213,3533  ,16,0,0,0.00
20260213,3533  ,17,15398,112534691,100.00
20260213,3535  ,1,23940,542504,0.68
20260213,3535  ,2,7407,13317479,16.84
20260213,3535  ,3,766,6098957,7.71
20260213,3535  ,4,230,2976951,3.76
20260213,3535  ,5,139,2580820,3.26
20260213,3535  ,6,160,4099712,5.18
20260213,3535  ,7,79,2834266,3.58
20260213,3535  ,8,38,1785900,2.25
20260213,3535  ,9,67,4632844,5.86
20260213,3535  ,10,28,4102777,5.18
20260213,3535  ,11,18,5697000,7.20
20260213,3535  ,12,7,3404489,4.30
20260213,3535  ,13,1,653000,0.82
20260213,3535  ,14,2,1710622,2.16
20260213,3535  ,15,10,24615035,31.13
20260213,3535  ,16,0,0,0.00
20260213,3535  ,17,32892,79052356,100.00
20260213,3536  ,1,4586,1335057,2.56
20260213,3536  ,2,1229,2796054,5.36
20260213,3536  ,3,263,1797199,3.45
20260213,3536  ,4,104,1309903,2.51
20260213,3536  ,5,57,987979,1.89
20260213,3536  ,6,51,1277471,2.45
20260213,3536  ,7,21,718362,1.37
20260213,3536  ,8,13,587792,1.12
20260213,3536  ,9,34,2360347,4.53
20260213,3536  ,10,14,2046919,3.92
20260213,3536  ,11,6,1503155,2.88
20260213,3536  ,12,1,515345,0.98
20260213,3536  ,13,0,0,0.00
20260213,3536  ,14,1,940326,1.80
20260213,3536  ,15,3,33912595,65.10
20260213,3536  ,16,0,0,0.00
20260213,3536  ,17,6383,52088504,100.00
20260213,3537  ,1,29025,559462,0.99
20260213,3537  ,2,7153,13142477,23.36
20260213,3537  ,3,873,6233720,11.08
20260213,3537  ,4,321,3793407,6.74
20260213,3537  ,5,116,2066301,3.67
20260213,3537  ,6,115,2788153,4.95
20260213,3537  ,7,61,2100981,3.73
20260213,3537  ,8,23,1056820,1.87
20260213,3537  ,9,47,3216861,5.71
20260213,3537  ,10,21,2925253,5.20
20260213,3537  ,11,6,1656938,2.94
20260213,3537  ,12,2,932723,1.65
20260213,3537  ,13,0,0,0.00
20260213,3537  ,14,3,2492732,4.43
20260213,3537  ,15,5,13277151,23.60
20260213,3537  ,16,0,0,0.00
20260213,3537  ,17,37771,56242979,100.00
20260213,3540  ,1,42107,580998,0.80
20260213,3540  ,2,9474,18775210,25.91
20260213,3540  ,3,1235,9215540,12.71
20260213,3540  ,4,377,4661742,6.43
20260213,3540  ,5,174,3162746,4.36
20260213,3540  ,6,182,4579465,6.32
20260213,3540  ,7,59,2105674,2.90
20260213,3540  ,8,43,1950998,2.69
20260213,3540  ,9,70,4761538,6.57
20260213,3540  ,10,22,2963991,4.09
20260213,3540  ,11,12,3078466,4.24
20260213,3540  ,12,1,500884,0.69
20260213,3540  ,13,0,0,0.00
20260213,3540  ,14,0,0,0.00
20260213,3540  ,15,5,16121296,22.24
20260213,3540  ,16,0,0,0.00
20260213,3540  ,17,53761,72458548,100.00
20260213,3541  ,1,11122,292833,0.51
20260213,3541  ,2,3402,7170221,12.72
20260213,3541  ,3,632,4710931,8.36
20260213,3541  ,4,197,2491798,4.42
20260213,3541  ,5,108,1942286,3.44
20260213,3541  ,6,106,2641346,4.68
20260213,3541  ,7,63,2227504,3.95
20260213,3541  ,8,35,1596587,2.83
20260213,3541  ,9,63,4550402,8.07
20260213,3541  ,10,35,4883408,8.66
20260213,3541  ,11,20,5807065,10.30
20260213,3541  ,12,2,915736,1.62
20260213,3541  ,13,4,2697126,4.78
20260213,3541  ,14,4,3490292,6.19
20260213,3541  ,15,9,10931607,19.39
20260213,3541  ,16,0,0,0.00
20260213,3541  ,17,15802,56349142,100.00
20260213,3542  ,1,7,1147,0.10
20260213,3542  ,2,14,19220,1.76
20260213,3542  ,3,6,40865,3.74
20260213,3542  ,4,0,0,0.00
20260213,3542  ,5,0,0,0.00
20260213,3542  ,6,0,0,0.00
20260213,3542  ,7,1,36666,3.36
20260213,3542  ,8,1,48888,4.48
20260213,3542  ,9,3,194755,17.84
20260213,3542  ,10,1,143872,13.18
20260213,3542  ,11,2,605780,55.51
20260213,3542  ,12,0,0,0.00
20260213,3542  ,13,0,0,0.00
20260213,3542  ,14,0,0,0.00
20260213,3542  ,15,0,0,0.00
20260213,3542  ,16,0,0,0.00
20260213,3542  ,17,35,1091193,100.00
20260213,3543  ,1,17417,266321,0.24
20260213,3543  ,2,4094,8008910,7.26
20260213,3543  ,3,605,4677682,4.24
20260213,3543  ,4,237,2990106,2.71
20260213,3543  ,5,143,2576376,2.33
20260213,3543  ,6,127,3166537,2.87
20260213,3543  ,7,60,2145764,1.94
20260213,3543  ,8,49,2247950,2.03
20260213,3543  ,9,85,5968520,5.41
20260213,3543  ,10,63,8575938,7.77
20260213,3543  ,11,37,10247128,9.29
20260213,3543  ,12,13,5990421,5.43
20260213,3543  ,13,6,3959376,3.59
20260213,3543  ,14,4,3422810,3.10
20260213,3543  ,15,19,46019311,41.73
20260213,3543  ,16,0,0,0.00
20260213,3543  ,17,22959,110263150,100.00
20260213,3544  ,1,263,114510,4.61
20260213,3544  ,2,205,487153,19.63
20260213,3544  ,3,56,398935,16.07
20260213,3544  ,4,19,224366,9.04
20260213,3544  ,5,11,193990,7.81
20260213,3544  ,6,15,337948,13.61
20260213,3544  ,7,2,63561,2.56
20260213,3544  ,8,4,171455,6.90
20260213,3544  ,9,7,489694,19.73
20260213,3544  ,10,0,0,0.00
20260213,3544  ,11,0,0,0.00
20260213,3544  ,12,0,0,0.00
20260213,3544  ,13,0,0,0.00
20260213,3544  ,14,0,0,0.00
20260213,3544  ,15,0,0,0.00
20260213,3544  ,16,0,0,0.00
20260213,3544  ,17,582,2481612,100.00
20260213,3545  ,1,39982,2352869,1.06
20260213,3545  ,2,33312,65705512,29.68
20260213,3545  ,3,3616,27921629,12.61
20260213,3545  ,4,1011,12847669,5.80
20260213,3545  ,5,539,9961498,4.50
20260213,3545  ,6,436,11134195,5.03
20260213,3545  ,7,170,6101175,2.75
20260213,3545  ,8,102,4658421,2.10
20260213,3545  ,9,162,11305823,5.10
20260213,3545  ,10,64,9099204,4.11
20260213,3545  ,11,45,12499675,5.64
20260213,3545  ,12,13,6470661,2.92
20260213,3545  ,13,5,3471982,1.56
20260213,3545  ,14,4,3710683,1.67
20260213,3545  ,15,13,34071885,15.39
20260213,3545  ,16,0,0,0.00
20260213,3545  ,17,79474,221312881,100.00
20260213,3546  ,1,25028,1084405,1.85
20260213,3546  ,2,6259,12215676,20.90
20260213,3546  ,3,870,6122243,10.47
20260213,3546  ,4,269,3308691,5.66
20260213,3546  ,5,116,2031606,3.47
20260213,3546  ,6,91,2250531,3.85
20260213,3546  ,7,45,1612508,2.75
20260213,3546  ,8,25,1121667,1.91
20260213,3546  ,9,42,2931432,5.01
20260213,3546  ,10,24,3524783,6.03
20260213,3546  ,11,14,3983199,6.81
20260213,3546  ,12,4,2110612,3.61
20260213,3546  ,13,4,2645910,4.52
20260213,3546  ,14,0,0,0.00
20260213,3546  ,15,7,13484060,23.07
20260213,3546  ,16,0,0,0.00
20260213,3546  ,17,32798,58427323,100.00
20260213,3548  ,1,24749,1034263,1.52
20260213,3548  ,2,8747,15397501,22.72
20260213,3548  ,3,1030,6746700,9.95
20260213,3548  ,4,349,4095463,6.04
20260213,3548  ,5,113,1936157,2.85
20260213,3548  ,6,117,2775272,4.09
20260213,3548  ,7,44,1516697,2.23
20260213,3548  ,8,19,850185,1.25
20260213,3548  ,9,61,4123675,6.08
20260213,3548  ,10,24,3505588,5.17
20260213,3548  ,11,11,2799839,4.13
20260213,3548  ,12,7,3406353,5.02
20260213,3548  ,13,3,2066575,3.05
20260213,3548  ,14,1,911150,1.34
20260213,3548  ,15,7,16578757,24.47
20260213,3548  ,16,0,0,0.00
20260213,3548  ,17,35282,67744175,100.00
20260213,3549  ,1,53,10324,0.69
20260213,3549  ,2,137,262050,17.64
20260213,3549  ,3,26,173228,11.66
20260213,3549  ,4,7,92320,6.21
20260213,3549  ,5,3,54100,3.64
20260213,3549  ,6,5,121720,8.19
20260213,3549  ,7,3,105680,7.11
20260213,3549  ,8,2,98880,6.65
20260213,3549  ,9,2,114000,7.67
20260213,3549  ,10,1,101386,6.82
20260213,3549  ,11,1,351120,23.64
20260213,3549  ,12,0,0,0.00
20260213,3549  ,13,0,0,0.00
20260213,3549  ,14,0,0,0.00
20260213,3549  ,15,0,0,0.00
20260213,3549  ,16,0,0,0.00
20260213,3549  ,17,240,1484808,100.00
20260213,3550  ,1,33631,424616,0.39
20260213,3550  ,2,9319,18282427,16.99
20260213,3550  ,3,1206,9482506,8.81
20260213,3550  ,4,333,4172714,3.87
20260213,3550  ,5,193,3601509,3.34
20260213,3550  ,6,177,4409020,4.09
20260213,3550  ,7,93,3243469,3.01
20260213,3550  ,8,51,2391462,2.22
20260213,3550  ,9,92,6733454,6.26
20260213,3550  ,10,41,5622876,5.22
20260213,3550  ,11,17,4634354,4.30
20260213,3550  ,12,7,3368598,3.13
20260213,3550  ,13,5,3625577,3.37
20260213,3550  ,14,1,865331,0.80
20260213,3550  ,15,13,36692087,34.11
20260213,3550  ,16,0,0,0.00
20260213,3550  ,17,45179,107550000,100.00
20260213,3551  ,1,4724,761755,1.22
20260213,3551  ,2,7178,11931963,19.16
20260213,3551  ,3,486,3522350,5.65
20260213,3551  ,4,119,1431986,2.29
20260213,3551  ,5,52,955479,1.53
20260213,3551  ,6,60,1444172,2.31
20260213,3551  ,7,25,876295,1.40
20260213,3551  ,8,10,441268,0.70
20260213,3551  ,9,33,2314866,3.71
20260213,3551  ,10,21,2893970,4.64
20260213,3551  ,11,13,3761280,6.03
20260213,3551  ,12,7,3662538,5.88
20260213,3551  ,13,6,4156687,6.67
20260213,3551  ,14,3,2793305,4.48
20260213,3551  ,15,8,21326976,34.24
20260213,3551  ,16,0,0,0.00
20260213,3551  ,17,12745,62274890,100.00
20260213,3552  ,1,36532,918540,0.93
20260213,3552  ,2,11002,21334007,21.78
20260213,3552  ,3,1341,9260727,9.45
20260213,3552  ,4,525,6303585,6.43
20260213,3552  ,5,161,2819227,2.87
20260213,3552  ,6,169,4150583,4.23
20260213,3552  ,7,82,2863381,2.92
20260213,3552  ,8,33,1489540,1.52
20260213,3552  ,9,49,3426452,3.49
20260213,3552  ,10,24,3311705,3.38
20260213,3552  ,11,18,5165873,5.27
20260213,3552  ,12,3,1403632,1.43
20260213,3552  ,13,4,2897194,2.95
20260213,3552  ,14,1,823120,0.84
20260213,3552  ,15,12,31750768,32.42
20260213,3552  ,16,0,0,0.00
20260213,3552  ,17,49956,97918334,100.00
